frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
637,6_revive,115,115,revived,0.7301,"[200.6, -101.2, 627.1, 1039.5]",,,,,0.8577,0.7667,0.1457,1.0,0.8577,77,3,130,"[(115, 0.8577069640159607), (107, 0.7120195627212524), (34, 0.6985838413238525), (117, 0.6599363684654236), (111, 0.636818528175354)]"
641,3,114,114,re_activate_from_lost,0.7535,"[1422.9, 214.7, 1490.4, 387.5]","[1424.2, 214.7, 1489.4, 387.6]",0.4029,0.5971,0.1313,,,,,,77,2,43,
645,6_new,67,132,gate_failed sim=0.651<theta=0.683,0.6837,"[1169.8, 984.2, 1186.0, 1019.3]",,,,,0.6511,0.6826,0.0136,1.0,,77,2,96,"[(67, 0.651138186454773), (118, 0.6375374794006348), (114, 0.6186598539352417), (12, 0.6093676090240479), (73, 0.602539598941803)]"
647,3,114,114,re_activate_from_lost,0.8216,"[1479.6, 222.4, 1544.4, 426.3]","[1474.7, 222.8, 1547.4, 425.3]",0.1394,0.8606,0.125,,,,,,77,3,48,
649,6_new,108,133,margin_failed margin=0.026<0.04,0.7004,"[1149.5, 232.9, 1226.5, 454.6]",,,,,0.7204,0.65,0.0264,1.0,,77,2,57,"[(108, 0.7204233407974243), (8, 0.6940056085586548), (85, 0.6726535558700562), (2, 0.6715435981750488), (103, 0.670641303062439)]"
651,6_new,12,134,margin_failed margin=0.009<0.04,0.8409,"[738.5, 227.1, 828.9, 466.1]",,,,,0.728,0.6742,0.009,1.0,,77,2,257,"[(12, 0.7280097603797913), (71, 0.7190219163894653), (67, 0.6937130689620972), (131, 0.6899987459182739), (64, 0.6804361343383789)]"
652,5,134,134,unconfirmed_update,0.8816,"[741.8, 226.8, 829.6, 467.8]","[739.8, 226.9, 830.8, 467.4]",0.0522,0.9478,,,,,,,,2,,
652,6_revive,108,108,revived,0.7584,"[1153.6, 221.7, 1244.0, 467.8]",,,,,0.7618,0.65,0.0695,1.0,0.7618,77,2,57,"[(108, 0.7618129253387451), (103, 0.6922882795333862), (118, 0.6748347282409668), (85, 0.6671173572540283), (77, 0.6664095520973206)]"
653,5,108,108,unconfirmed_update,0.8433,"[1161.0, 223.4, 1247.4, 457.3]","[1159.7, 223.1, 1246.6, 459.4]",0.1573,0.8427,,,,,,,,2,,
654,3,114,114,re_activate_from_lost,0.7778,"[1520.1, 232.7, 1568.7, 425.9]","[1514.4, 232.5, 1574.9, 424.4]",0.225,0.775,0.0956,,,,,,77,3,54,
661,6_new,12,135,margin_failed margin=0.022<0.04,0.781,"[21.7, 298.7, 64.8, 422.2]",,,,,0.7945,0.6742,0.0218,1.0,,78,4,257,"[(12, 0.7944566607475281), (44, 0.7726823091506958), (59, 0.7491617202758789), (71, 0.7323761582374573), (48, 0.7090111374855042)]"
661,6_new,117,136,margin_failed margin=0.029<0.04,0.7741,"[970.7, 258.5, 1039.5, 465.8]",,,,,0.739,0.6601,0.0289,1.0,,78,4,95,"[(117, 0.7389585971832275), (67, 0.7100144028663635), (122, 0.7073778510093689), (131, 0.7045432329177856), (134, 0.6925901174545288)]"
661,6_revive,4,4,revived,0.6885,"[1074.6, 225.1, 1161.0, 487.0]",,,,,0.8081,0.65,0.0548,1.0,0.8081,78,4,418,"[(4, 0.8081334829330444), (13, 0.7533004283905029), (103, 0.7522523403167725), (117, 0.6621754169464111), (124, 0.6504479646682739)]"
662,5,135,135,unconfirmed_update,0.7317,"[18.0, 299.9, 56.7, 419.9]","[17.5, 299.6, 59.6, 420.3]",0.274,0.726,,,,,,,,4,,
662,5,136,136,unconfirmed_update,0.8309,"[968.6, 256.2, 1038.8, 465.4]","[969.3, 256.6, 1038.7, 465.5]",0.0503,0.9497,,,,,,,,4,,
662,5,4,4,unconfirmed_update,0.7041,"[1076.0, 222.1, 1159.7, 478.6]","[1075.3, 222.7, 1160.3, 480.3]",0.0729,0.9271,,,,,,,,4,,
662,6_new,12,137,margin_failed margin=0.022<0.04,0.7412,"[639.9, 316.9, 709.4, 416.8]",,,,,0.741,0.6742,0.0223,1.0,,78,4,257,"[(12, 0.7410314083099365), (107, 0.7187256813049316), (71, 0.6893476247787476), (38, 0.6859371662139893), (44, 0.6814447641372681)]"
664,3,135,135,re_activate_from_lost,0.6875,"[12.1, 301.2, 54.2, 425.2]","[12.1, 301.3, 55.2, 425.0]",0.2548,0.7452,0.4877,,,,,,78,5,0,
664,6_new,96,138,gate_failed sim=0.719<theta=0.767,0.7945,"[639.9, 275.7, 693.2, 407.7]",,,,,0.7192,0.7667,0.003,1.0,,78,5,5,"[(96, 0.7191817760467529), (44, 0.7161870002746582), (59, 0.6850662231445312), (12, 0.6712361574172974), (97, 0.6597535610198975)]"
666,6_new,12,139,margin_failed margin=0.002<0.04,0.7995,"[573.1, 320.8, 652.1, 415.1]",,,,,0.7107,0.6742,0.002,1.0,,78,4,257,"[(12, 0.7107086777687073), (44, 0.7086893320083618), (59, 0.6971669793128967), (87, 0.685327410697937), (71, 0.6704721450805664)]"
667,5,139,139,unconfirmed_update,0.8691,"[581.5, 324.2, 658.5, 412.8]","[580.9, 323.5, 656.1, 413.2]",0.2206,0.7794,,,,,,,,4,,
668,3,135,135,re_activate_from_lost,0.6805,"[15.4, 312.0, 59.9, 428.3]","[17.1, 311.5, 58.5, 429.4]",0.1113,0.8887,0.3953,,,,,,79,5,3,
668,6_revive,108,108,revived,0.8376,"[1202.2, 240.6, 1287.2, 457.3]",,,,,0.8112,0.65,0.1174,1.0,0.8112,79,5,71,"[(108, 0.8111737966537476), (117, 0.6937994956970215), (77, 0.6874498724937439), (86, 0.6858885288238525), (85, 0.6850001215934753)]"
668,6_new,44,140,margin_failed margin=0.022<0.04,0.7451,"[524.1, 304.4, 557.2, 383.7]",,,,,0.7503,0.7032,0.0221,1.0,,79,5,143,"[(44, 0.7502776384353638), (59, 0.7281532287597656), (34, 0.7135462164878845), (71, 0.7092918157577515), (12, 0.7017531991004944)]"
669,5,108,108,unconfirmed_update,0.8701,"[1211.6, 246.0, 1294.0, 460.0]","[1209.1, 245.0, 1293.3, 459.5]",0.2044,0.7956,,,,,,,,4,,
669,5,140,140,unconfirmed_update,0.7651,"[529.2, 307.3, 563.6, 388.1]","[528.5, 306.7, 562.1, 387.2]",0.344,0.656,,,,,,,,4,,
669,6_new,12,141,margin_failed margin=0.010<0.04,0.7961,"[656.1, 336.3, 729.0, 428.3]",,,,,0.7323,0.6742,0.0103,1.0,,80,4,257,"[(12, 0.7322525978088379), (44, 0.7219139337539673), (71, 0.7205576300621033), (64, 0.7151390910148621), (122, 0.7138832807540894)]"
669,6_revive,12,12,revived,0.7544,"[494.4, 303.9, 528.9, 395.6]",,,,,0.8158,0.6742,0.08,1.0,0.8158,80,4,257,"[(12, 0.8158419728279114), (11, 0.7358009815216064), (48, 0.7304791808128357), (27, 0.7302814722061157), (64, 0.7264015078544617)]"
669,6_revive,12,12,revived,0.7095,"[465.8, 304.8, 495.5, 386.4]",,,,,0.8189,0.6742,0.0726,1.0,0.8189,80,4,258,"[(12, 0.8189153671264648), (44, 0.7462889552116394), (59, 0.7424052953720093), (71, 0.7296147346496582), (67, 0.7229709625244141)]"
670,5,12,12,unconfirmed_update,0.635,"[503.9, 303.8, 535.6, 387.1]","[502.2, 303.8, 534.1, 388.8]",0.4417,0.5583,,,,,,,,4,,
674,3,140,140,re_activate_from_lost,0.6456,"[566.0, 314.4, 599.1, 396.2]","[565.6, 314.3, 599.6, 396.0]",0.2118,0.7882,0.4911,,,,,,80,7,1,
675,3,139,139,re_activate_from_lost,0.8395,"[640.2, 337.2, 714.8, 430.3]","[638.8, 337.2, 716.6, 430.1]",0.0813,0.9187,0.2287,,,,,,80,5,4,
675,6_new,12,142,margin_failed margin=0.006<0.04,0.7287,"[593.0, 347.0, 668.6, 428.0]",,,,,0.7833,0.6742,0.0062,1.0,,81,5,259,"[(12, 0.7832567095756531), (139, 0.7771027088165283), (71, 0.764487624168396), (59, 0.7542458176612854), (64, 0.7484900951385498)]"
677,6_new,139,143,gate_failed sim=0.696<theta=0.767,0.7304,"[553.5, 321.6, 622.4, 423.6]","[660.7, 334.6, 738.8, 427.9]",1.0,0.0,,0.6957,0.7667,0.0159,1.0,,82,6,5,"[(139, 0.6957167387008667), (12, 0.6798179149627686), (59, 0.662918746471405), (71, 0.6586034297943115), (67, 0.6437450647354126)]"
677,6_new,12,144,margin_failed margin=0.026<0.04,0.6819,"[617.6, 344.8, 685.8, 427.6]",,,,,0.7559,0.6742,0.0255,1.0,,82,6,259,"[(12, 0.7558640241622925), (139, 0.7303464412689209), (64, 0.7213036417961121), (71, 0.7207940220832825), (38, 0.7093274593353271)]"
677,6_revive,12,12,revived,0.6757,"[551.8, 306.5, 582.2, 393.5]",,,,,0.8374,0.6742,0.0691,1.0,0.8374,82,6,259,"[(12, 0.8373630046844482), (71, 0.768309473991394), (64, 0.7533557415008545), (59, 0.7422187328338623), (107, 0.7350246906280518)]"
679,6_new,12,145,margin_failed margin=0.026<0.04,0.7861,"[637.2, 340.5, 708.1, 419.5]",,,,,0.7707,0.6742,0.0256,1.0,,82,6,260,"[(12, 0.7706577777862549), (71, 0.7450839281082153), (64, 0.7315851449966431), (59, 0.7311766147613525), (38, 0.730496883392334)]"
680,3,135,135,re_activate_from_lost,0.7871,"[115.2, 298.7, 155.2, 414.8]","[114.4, 298.7, 155.3, 414.7]",0.6069,0.3931,0.6906,,,,,,82,6,5,
682,6_new,89,146,gate_failed sim=0.745<theta=0.767,0.9168,"[1385.1, 253.8, 1458.0, 474.5]",,,,,0.7449,0.7667,0.0092,1.0,,82,6,11,"[(89, 0.7448819875717163), (108, 0.7357174158096313), (12, 0.7069626450538635), (107, 0.7040256261825562), (116, 0.7009569406509399)]"
683,3,139,139,re_activate_from_lost,0.8545,"[723.6, 322.7, 804.6, 418.5]","[724.1, 322.6, 804.4, 418.3]",0.1583,0.8417,0.062,,,,,,82,6,5,
683,3,140,140,re_activate_from_lost,0.8019,"[660.8, 293.0, 695.2, 389.5]","[659.2, 293.3, 697.8, 388.2]",0.3223,0.6777,0.0855,,,,,,82,6,7,
683,5,146,146,unconfirmed_update,0.9323,"[1402.7, 252.8, 1475.6, 469.5]","[1399.7, 253.0, 1471.5, 470.5]",0.4016,0.5984,,,,,,,,6,,
683,6_new,12,147,margin_failed margin=0.015<0.04,0.8371,"[685.1, 330.8, 754.0, 407.0]",,,,,0.742,0.6742,0.0154,1.0,,82,6,260,"[(12, 0.7420459389686584), (139, 0.7266870141029358), (71, 0.7003192901611328), (64, 0.6980642080307007), (117, 0.6900634765625)]"
683,6_new,135,148,margin_failed margin=0.003<0.04,0.7119,"[1.8, 289.1, 38.6, 401.3]",,,,,0.7956,0.7667,0.0032,1.0,,82,6,9,"[(135, 0.7955965399742126), (44, 0.7923734188079834), (140, 0.7738046646118164), (38, 0.7401735186576843), (12, 0.7356991767883301)]"
683,6_new,139,149,gate_failed sim=0.750<theta=0.767,0.6916,"[632.1, 326.7, 703.4, 407.7]","[724.1, 322.6, 804.4, 418.3]",1.0,0.0,,0.7503,0.7667,0.0114,1.0,,82,6,6,"[(139, 0.7503167986869812), (12, 0.7389630079269409), (59, 0.70340895652771), (71, 0.7027735710144043), (54, 0.6898912191390991)]"
683,6_revive,12,12,revived,0.6741,"[631.1, 291.9, 660.2, 388.1]",,,,,0.8159,0.6742,0.0431,1.0,0.8159,82,6,260,"[(12, 0.8159031867980957), (71, 0.7727800011634827), (67, 0.7593283653259277), (117, 0.7535701990127563), (107, 0.7363734245300293)]"
684,5,147,147,unconfirmed_update,0.5866,"[697.3, 329.4, 764.8, 404.3]","[694.8, 329.7, 762.7, 404.9]",0.3203,0.6797,,,,,,,,4,,
686,6_new,44,150,margin_failed margin=0.008<0.04,0.6867,"[29.6, 276.9, 73.9, 385.1]",,,,,0.7369,0.7032,0.0084,1.0,,82,7,143,"[(44, 0.7368759512901306), (34, 0.7284847497940063), (135, 0.7259206771850586), (140, 0.7139337062835693), (38, 0.6732703447341919)]"
687,5,150,150,unconfirmed_update,0.7362,"[35.0, 274.7, 80.6, 414.1]","[29.4, 275.2, 83.8, 408.3]",0.3933,0.6067,,,,,,,,6,,
688,3,139,139,re_activate_from_lost,0.8966,"[767.5, 315.4, 845.8, 407.4]","[767.5, 315.4, 845.1, 407.7]",0.1318,0.8682,0.0491,,,,,,82,5,6,
688,3,135,135,re_activate_from_lost,0.5997,"[178.5, 278.6, 214.7, 391.5]","[177.9, 278.1, 215.9, 390.9]",0.2023,0.7977,0.1182,,,,,,82,5,10,
688,3,147,147,re_activate_from_lost,0.6047,"[730.4, 318.8, 791.1, 399.6]","[724.5, 318.9, 796.8, 399.6]",0.1623,0.8377,0.4935,,,,,,82,5,0,
688,6_new,12,151,margin_failed margin=0.028<0.04,0.7241,"[673.7, 281.1, 708.8, 394.2]",,,,,0.739,0.6742,0.0277,1.0,,83,5,261,"[(12, 0.7389686107635498), (71, 0.7113084197044373), (67, 0.6989291906356812), (59, 0.6937615871429443), (117, 0.6910312175750732)]"
690,3,147,147,re_activate_from_lost,0.8482,"[730.4, 316.7, 800.6, 392.2]","[731.9, 316.0, 800.6, 392.5]",0.1826,0.8174,0.3067,,,,,,83,5,1,
690,6_new,87,152,gate_failed sim=0.754<theta=0.767,0.7551,"[1584.9, 252.6, 1674.0, 475.2]",,,,,0.7538,0.7667,0.0089,1.0,,83,5,25,"[(87, 0.7538371086120605), (146, 0.7449201941490173), (111, 0.7195587754249573), (140, 0.7138656377792358), (114, 0.70059734582901)]"
690,6_new,4,153,margin_failed margin=0.000<0.04,0.6971,"[1691.6, 200.1, 1910.3, 698.0]",,,,,0.7615,0.65,0.0005,1.0,,83,5,447,"[(4, 0.7615435123443604), (103, 0.7610815763473511), (116, 0.7026609182357788), (13, 0.6694971323013306), (118, 0.6567634344100952)]"
690,6_revive,134,134,revived,0.6747,"[845.1, 231.5, 914.0, 415.5]",,,,,0.8009,0.7667,0.0531,1.0,0.8009,83,5,38,"[(134, 0.8009358644485474), (122, 0.7478501200675964), (107, 0.6655240058898926), (127, 0.6523654460906982), (89, 0.6509720087051392)]"
691,5,153,153,unconfirmed_update,0.7338,"[1694.2, 200.5, 1910.3, 709.4]","[1690.7, 200.4, 1913.2, 707.1]",0.035,0.965,,,,,,,,4,,
691,6_revive,134,134,revived,0.7884,"[841.7, 235.2, 911.9, 421.9]",,,,,0.8092,0.7667,0.0546,1.0,0.8092,83,4,40,"[(134, 0.809190034866333), (122, 0.7545859813690186), (97, 0.7128745913505554), (107, 0.6870635747909546), (115, 0.680957555770874)]"
692,3,150,150,re_activate_from_lost,0.7215,"[41.5, 260.6, 80.4, 374.0]","[38.3, 260.2, 84.1, 373.7]",0.3496,0.6504,0.5307,,,,,,83,5,1,
692,3,147,147,re_activate_from_lost,0.8559,"[735.1, 313.7, 805.3, 391.2]","[735.9, 313.5, 805.2, 390.6]",0.1077,0.8923,0.2362,,,,,,83,5,2,
692,6_new,111,154,margin_failed margin=0.001<0.04,0.8779,"[1595.7, 251.4, 1684.8, 472.2]",,,,,0.7575,0.6663,0.0008,1.0,,83,5,77,"[(111, 0.7574738264083862), (140, 0.7566803097724915), (87, 0.7322821617126465), (146, 0.7304105758666992), (114, 0.7218143343925476)]"
692,6_new,134,155,gate_failed sim=0.763<theta=0.767,0.7267,"[844.4, 238.6, 913.3, 412.1]",,,,,0.7626,0.7667,0.0501,1.0,,83,5,42,"[(134, 0.7626445293426514), (122, 0.7125582695007324), (97, 0.6979304552078247), (115, 0.6750689148902893), (140, 0.6669257879257202)]"
693,5,154,154,unconfirmed_update,0.9224,"[1602.5, 259.9, 1688.9, 469.8]","[1601.8, 258.2, 1687.4, 470.3]",0.1574,0.8426,,,,,,,,3,,
693,5,155,155,unconfirmed_update,0.732,"[845.8, 260.6, 914.6, 409.1]","[849.4, 256.2, 910.4, 409.7]",0.1746,0.8254,,,,,,,,3,,
693,6_revive,140,140,revived,0.6856,"[729.0, 277.1, 756.0, 366.2]",,,,,0.8101,0.7667,0.0442,1.0,0.8101,83,3,18,"[(140, 0.8100614547729492), (139, 0.7658652067184448), (64, 0.7374283671379089), (71, 0.7304856777191162), (12, 0.7208186388015747)]"
693,6_new,136,156,gate_failed sim=0.710<theta=0.767,0.6761,"[1001.7, 295.1, 1026.0, 365.9]",,,,,0.7101,0.7667,0.0541,1.0,,83,3,31,"[(136, 0.7101412415504456), (131, 0.6560727953910828), (59, 0.6515030860900879), (64, 0.6393346786499023), (117, 0.6290234327316284)]"
694,3,153,153,re_activate_from_lost,0.6241,"[1703.7, 197.1, 1930.5, 714.2]","[1703.6, 196.9, 1931.0, 715.5]",0.0512,0.9488,0.4079,,,,,,83,4,1,
695,6_revive,140,140,revived,0.7459,"[733.1, 273.2, 760.1, 354.4]",,,,,0.7841,0.7661,0.0719,1.0,0.7841,84,3,21,"[(140, 0.7840579152107239), (63, 0.7121221423149109), (64, 0.708915114402771), (71, 0.7022562026977539), (139, 0.6975802183151245)]"
696,3,135,135,re_activate_from_lost,0.7044,"[167.8, 258.2, 210.9, 377.3]","[169.9, 258.3, 210.4, 377.2]",0.6357,0.3643,0.7434,,,,,,84,8,11,
696,3,154,154,re_activate_from_lost,0.8697,"[1622.7, 254.1, 1706.4, 466.1]","[1621.2, 254.5, 1707.3, 467.7]",0.141,0.859,0.2529,,,,,,84,8,1,
696,6_revive,140,140,revived,0.7608,"[735.8, 272.0, 762.8, 353.7]",,,,,0.823,0.7661,0.0984,1.0,0.823,84,8,23,"[(140, 0.8230178356170654), (64, 0.7245792150497437), (139, 0.7199795246124268), (63, 0.7117413878440857), (59, 0.69905686378479)]"
697,3,146,146,re_activate_from_lost,0.823,"[1514.7, 242.3, 1582.2, 459.7]","[1512.1, 243.8, 1582.9, 460.3]",0.2216,0.7784,0.0698,,,,,,84,7,11,
697,3,150,150,re_activate_from_lost,0.7397,"[39.7, 251.9, 82.1, 354.7]","[39.2, 252.0, 81.0, 357.1]",0.3241,0.6759,0.5,,,,,,84,7,4,
697,6_revive,140,140,revived,0.7138,"[742.5, 271.5, 768.2, 349.7]",,,,,0.8067,0.7661,0.1008,1.0,0.8067,85,7,25,"[(140, 0.8066871166229248), (12, 0.7059054374694824), (63, 0.7045114636421204), (139, 0.7038871049880981), (59, 0.7008975744247437)]"
698,6_revive,140,140,revived,0.7531,"[747.2, 270.0, 772.9, 345.9]",,,,,0.8531,0.7661,0.0526,1.0,0.8531,85,6,27,"[(140, 0.8531085848808289), (12, 0.8005002737045288), (71, 0.7754474878311157), (135, 0.7630977034568787), (44, 0.7628338932991028)]"
698,6_new,140,157,gate_failed sim=0.731<theta=0.766,0.7003,"[679.4, 247.4, 727.7, 389.1]",,,,,0.731,0.7661,0.0314,1.0,,85,6,28,"[(140, 0.7309832572937012), (147, 0.6996195316314697), (63, 0.690875768661499), (107, 0.6900629997253418), (117, 0.6859900951385498)]"
699,3,154,154,re_activate_from_lost,0.7928,"[1655.1, 241.7, 1733.4, 455.0]","[1651.0, 241.8, 1736.5, 454.9]",0.1473,0.8527,0.324,,,,,,85,7,2,
699,3,146,146,re_activate_from_lost,0.8576,"[1522.8, 236.3, 1598.4, 455.0]","[1525.1, 236.2, 1597.1, 454.5]",0.0723,0.9277,0.0814,,,,,,85,7,12,
699,6_new,140,158,margin_failed margin=0.009<0.04,0.7579,"[754.7, 268.8, 780.3, 348.0]",,,,,0.8086,0.7661,0.0086,1.0,,85,7,29,"[(140, 0.8086056709289551), (12, 0.800053596496582), (64, 0.7793782949447632), (135, 0.7600841522216797), (71, 0.7551637887954712)]"
699,6_new,136,159,gate_failed sim=0.656<theta=0.767,0.7261,"[1017.2, 286.7, 1041.5, 355.7]",,,,,0.6556,0.7667,0.0416,1.0,,85,7,37,"[(136, 0.655569314956665), (131, 0.6139587163925171), (117, 0.6116839647293091), (94, 0.602108895778656), (64, 0.588367223739624)]"
700,5,158,158,unconfirmed_update,0.7676,"[760.1, 266.5, 787.1, 344.4]","[759.7, 266.9, 785.0, 345.1]",0.4121,0.5879,,,,,,,,5,,
701,3,135,135,re_activate_from_lost,0.6913,"[183.3, 254.6, 221.1, 354.4]","[182.1, 254.1, 218.7, 355.7]",0.4095,0.5905,0.075,,,,,,85,7,15,
704,3,158,158,re_activate_from_lost,0.6165,"[795.2, 261.4, 823.5, 341.0]","[796.5, 261.8, 822.4, 340.9]",0.1667,0.8333,0.4862,,,,,,85,10,2,
706,3,140,140,re_activate_from_lost,0.7876,"[773.6, 249.2, 819.5, 374.3]","[773.9, 251.3, 817.9, 371.4]",0.4539,0.5461,0.0846,,,,,,85,12,33,
707,3,150,150,re_activate_from_lost,0.7044,"[96.4, 250.4, 148.8, 387.8]","[94.8, 250.6, 148.2, 387.3]",0.3017,0.6983,0.0798,,,,,,85,10,11,
707,3,158,158,re_activate_from_lost,0.7677,"[828.9, 264.4, 855.9, 342.4]","[829.5, 264.2, 855.2, 342.3]",0.0657,0.9343,0.2828,,,,,,85,10,3,
707,6_new,140,160,margin_failed margin=0.009<0.04,0.7435,"[806.0, 263.9, 834.3, 344.6]",,,,,0.7821,0.7661,0.0088,1.0,,85,10,35,"[(140, 0.782090425491333), (12, 0.7733004093170166), (48, 0.7720533013343811), (71, 0.750702440738678), (147, 0.7297674417495728)]"
708,3,135,135,re_activate_from_lost,0.6368,"[230.3, 251.3, 271.5, 350.7]","[232.3, 251.1, 269.1, 350.6]",0.2302,0.7698,0.1403,,,,,,85,7,16,
710,3,140,140,re_activate_from_lost,0.698,"[814.7, 259.5, 845.8, 347.3]","[814.6, 258.6, 847.2, 349.0]",0.3404,0.6596,0.0631,,,,,,85,9,35,
710,3,150,150,re_activate_from_lost,0.7947,"[127.0, 245.7, 177.0, 370.2]","[126.6, 246.2, 176.2, 372.7]",0.2496,0.7504,0.0577,,,,,,85,9,12,
710,3,158,158,re_activate_from_lost,0.6682,"[862.7, 259.9, 891.0, 337.2]","[864.3, 259.9, 889.9, 337.3]",0.1572,0.8428,0.4368,,,,,,85,9,4,
711,6_revive,44,44,revived,0.812,"[4.1, 615.9, 55.2, 737.8]",,,,,0.809,0.7032,0.0371,1.0,0.809,86,7,143,"[(44, 0.8089864253997803), (158, 0.7718393206596375), (139, 0.7615227699279785), (12, 0.7612950801849365), (114, 0.7540287971496582)]"
713,3,146,146,re_activate_from_lost,0.7554,"[1734.8, 232.4, 1805.0, 446.2]","[1733.8, 232.3, 1804.6, 446.5]",0.5583,0.4417,0.6663,,,,,,86,10,15,
713,3,150,150,re_activate_from_lost,0.6162,"[156.9, 245.7, 209.9, 383.7]","[156.7, 246.2, 210.1, 382.6]",0.0796,0.9204,0.0466,,,,,,86,10,14,
713,6_new,44,161,margin_failed margin=0.024<0.04,0.8461,"[27.3, 615.3, 80.4, 733.1]",,,,,0.7862,0.7032,0.0239,1.0,,86,10,144,"[(44, 0.7862197160720825), (135, 0.7623122334480286), (12, 0.7559918165206909), (158, 0.7518501281738281), (114, 0.7511184215545654)]"
714,3,140,140,re_activate_from_lost,0.6777,"[855.2, 263.9, 884.9, 347.0]","[855.2, 263.7, 885.4, 347.4]",0.2031,0.7969,0.0922,,,,,,86,8,36,
714,3,158,158,re_activate_from_lost,0.6842,"[912.6, 263.2, 939.6, 335.5]","[913.9, 263.3, 938.4, 336.0]",0.1306,0.8694,0.0722,,,,,,86,8,5,
714,5,161,161,unconfirmed_update,0.7737,"[41.7, 615.6, 89.8, 731.0]","[37.2, 615.5, 89.4, 731.4]",0.3911,0.6089,,,,,,,,8,,
716,3,150,150,re_activate_from_lost,0.8102,"[193.4, 247.4, 242.0, 385.1]","[190.7, 247.9, 243.9, 385.5]",0.129,0.871,0.0533,,,,,,86,9,15,
717,3,147,147,re_activate_from_lost,0.7858,"[925.4, 302.2, 995.6, 381.4]","[925.0, 302.3, 996.1, 381.4]",0.0905,0.9095,0.0599,,,,,,86,8,6,
717,6_revive,158,158,revived,0.7458,"[924.8, 263.2, 953.1, 353.4]",,,,,0.8504,0.7667,0.0517,1.0,0.8504,86,8,9,"[(158, 0.8503972291946411), (12, 0.7986803650856018), (140, 0.782397449016571), (44, 0.7746655344963074), (147, 0.7710710167884827)]"
718,6_new,158,162,margin_failed margin=0.012<0.04,0.7939,"[936.9, 264.3, 966.6, 358.8]",,,,,0.8206,0.7667,0.0124,1.0,,86,7,11,"[(158, 0.8205623626708984), (12, 0.8081501722335815), (71, 0.7713495492935181), (147, 0.7641720771789551), (140, 0.7331246733665466)]"
718,6_new,139,163,gate_failed sim=0.752<theta=0.767,0.8264,"[1071.9, 303.8, 1132.7, 396.9]","[993.7, 299.5, 1065.9, 386.2]",1.0,0.0,,0.752,0.7667,0.0342,1.0,,86,7,20,"[(139, 0.7520469427108765), (140, 0.7178218364715576), (147, 0.6936163902282715), (135, 0.6832395195960999), (59, 0.6817528009414673)]"
719,3,146,146,re_activate_from_lost,0.8492,"[1832.0, 237.3, 1918.4, 468.1]","[1836.2, 237.1, 1914.1, 466.8]",0.2662,0.7338,0.1361,,,,,,86,8,16,
719,5,162,162,unconfirmed_update,0.7754,"[949.1, 264.4, 978.8, 356.4]","[946.9, 264.4, 976.0, 356.9]",0.5887,0.4113,,,,,,,,8,,
719,5,163,163,unconfirmed_update,0.7652,"[1086.1, 304.1, 1144.1, 399.3]","[1081.7, 304.0, 1143.4, 398.8]",0.37,0.63,,,,,,,,8,,
720,3,147,147,re_activate_from_lost,0.7695,"[955.1, 304.6, 1029.4, 384.1]","[956.5, 304.5, 1028.5, 383.9]",0.068,0.932,0.0464,,,,,,87,7,7,
722,3,150,150,re_activate_from_lost,0.5861,"[238.6, 256.3, 289.2, 391.2]","[240.8, 256.2, 289.6, 390.2]",0.2399,0.7601,0.0646,,,,,,87,10,20,
723,3,161,161,re_activate_from_lost,0.5716,"[123.4, 612.9, 190.7, 748.6]","[126.0, 613.1, 187.7, 747.5]",0.1566,0.8434,0.0919,,,,,,87,12,7,
724,6_new,140,164,margin_failed margin=0.032<0.04,0.8392,"[965.3, 260.6, 1008.5, 391.2]",,,,,0.8465,0.7661,0.0322,1.0,,87,11,47,"[(140, 0.8465455174446106), (12, 0.8143513798713684), (158, 0.8025302886962891), (147, 0.7954679727554321), (71, 0.7852025628089905)]"
725,5,164,164,unconfirmed_update,0.7152,"[965.3, 257.2, 1013.9, 396.2]","[966.3, 257.9, 1011.7, 395.2]",0.165,0.835,,,,,,,,11,,
726,3,163,163,re_activate_from_lost,0.7914,"[1123.9, 317.9, 1187.3, 409.7]","[1125.6, 317.8, 1185.7, 409.7]",0.1452,0.8548,0.3235,,,,,,87,13,1,
726,3,147,147,re_activate_from_lost,0.67,"[990.2, 317.1, 1061.8, 395.6]","[990.3, 317.1, 1061.5, 395.6]",0.0536,0.9464,0.0666,,,,,,87,13,8,
726,3,140,140,re_activate_from_lost,0.7443,"[936.9, 277.6, 969.3, 382.4]","[935.4, 277.7, 970.3, 382.5]",0.0895,0.9105,0.0642,,,,,,87,13,47,
727,3,164,164,re_activate_from_lost,0.8233,"[970.7, 265.3, 1015.2, 401.6]","[970.4, 265.0, 1015.5, 401.5]",0.0427,0.9573,0.2118,,,,,,87,9,0,
729,3,135,135,re_activate_from_lost,0.6245,"[347.3, 273.7, 385.8, 385.1]","[346.3, 273.6, 386.9, 384.9]",0.6113,0.3887,0.7573,,,,,,87,11,18,
