frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
400,6_new,205,292,margin_failed margin=0.029<0.03,0.7272,"[941.6, 494.8, 980.8, 614.2]",,,,,0.8046,0.75,0.0295,1.0,,82,6,36,"[(205, 0.8046433329582214), (47, 0.7751918435096741), (110, 0.7639386653900146), (68, 0.7317339181900024), (41, 0.7260262966156006)]"
401,3,259,259,re_activate_from_lost,0.7007,"[472.2, 495.5, 491.7, 555.5]","[470.8, 495.5, 493.1, 555.4]",0.1564,0.8436,0.4089,,,,,,82,6,1,
401,6_new,105,293,margin_failed margin=0.008<0.03,0.8512,"[1050.3, 511.7, 1090.8, 633.2]",,,,,0.6876,0.65,0.0077,1.0,,82,6,109,"[(105, 0.6875830888748169), (41, 0.6798877716064453), (14, 0.6725196838378906), (7, 0.660615861415863), (89, 0.654350757598877)]"
401,6_new,110,294,margin_failed margin=0.001<0.03,0.807,"[959.9, 491.7, 1003.1, 615.3]",,,,,0.7505,0.7201,0.0006,1.0,,82,6,126,"[(110, 0.7504804730415344), (205, 0.749910831451416), (47, 0.691558837890625), (107, 0.6898888349533081), (105, 0.6796953678131104)]"
401,6_revive,103,103,revived,0.8056,"[620.7, 500.9, 642.9, 557.5]",,,,,0.7695,0.65,0.0352,1.0,0.7695,82,6,142,"[(103, 0.769496738910675), (64, 0.7342959642410278), (128, 0.7292088270187378), (41, 0.7253608703613281), (8, 0.7238353490829468)]"
401,6_revive,18,18,revived,0.787,"[1148.2, 531.9, 1194.1, 661.5]",,,,,0.8211,0.6723,0.0704,1.0,0.8211,82,6,73,"[(18, 0.8211035132408142), (105, 0.7507532835006714), (183, 0.7467625737190247), (79, 0.7352632284164429), (19, 0.7321552038192749)]"
401,6_new,130,295,margin_failed margin=0.002<0.03,0.7828,"[393.9, 498.5, 413.4, 551.1]",,,,,0.7873,0.75,0.0018,1.0,,82,6,24,"[(130, 0.7872582674026489), (103, 0.7855061292648315), (68, 0.7709718346595764), (41, 0.770863950252533), (37, 0.7690954208374023)]"
401,6_new,130,296,margin_failed margin=0.029<0.03,0.751,"[1106.3, 485.0, 1134.7, 591.0]",,,,,0.7725,0.75,0.0293,1.0,,82,6,24,"[(130, 0.7724854350090027), (68, 0.7432198524475098), (103, 0.7312896251678467), (12, 0.7271355986595154), (41, 0.7227987051010132)]"
401,6_new,33,297,gate_failed sim=0.737<theta=0.750,0.7461,"[308.1, 500.9, 342.6, 556.9]",,,,,0.7367,0.75,0.0047,1.0,,82,6,23,"[(33, 0.7366982698440552), (41, 0.7319768071174622), (106, 0.7176991701126099), (109, 0.7030662298202515), (103, 0.6975390911102295)]"
401,6_new,205,298,margin_failed margin=0.006<0.03,0.7307,"[851.9, 483.6, 884.2, 596.4]",,,,,0.7559,0.75,0.006,1.0,,82,6,37,"[(205, 0.7559056282043457), (64, 0.749859094619751), (168, 0.742842435836792), (16, 0.7426477074623108), (47, 0.7406306266784668)]"
401,6_new,103,299,margin_failed margin=0.025<0.03,0.6874,"[547.4, 501.5, 566.3, 554.2]",,,,,0.7582,0.65,0.0254,1.0,,82,6,143,"[(103, 0.7581740617752075), (30, 0.7327637672424316), (119, 0.7110692858695984), (124, 0.7085158824920654), (34, 0.7083867788314819)]"
402,6_revive,18,18,revived,0.8478,"[1169.8, 534.3, 1214.3, 669.3]",,,,,0.8402,0.6723,0.1001,1.0,0.8402,82,5,74,"[(18, 0.8402063250541687), (19, 0.7401282787322998), (105, 0.7350420951843262), (79, 0.731153666973114), (183, 0.7187614440917969)]"
402,6_new,105,300,margin_failed margin=0.005<0.03,0.8351,"[1071.2, 516.4, 1110.4, 637.2]",,,,,0.6793,0.65,0.0053,1.0,,82,5,109,"[(105, 0.6792619228363037), (212, 0.6739424467086792), (41, 0.6698094010353088), (14, 0.6652967929840088), (110, 0.6487423181533813)]"
402,6_new,130,301,gate_failed sim=0.749<theta=0.750,0.8182,"[1125.2, 488.0, 1154.9, 593.3]",,,,,0.7489,0.75,0.0739,1.0,,82,5,24,"[(130, 0.748889684677124), (18, 0.6749869585037231), (103, 0.6745328307151794), (41, 0.6728955507278442), (105, 0.6705046892166138)]"
402,6_new,110,302,margin_failed margin=0.009<0.03,0.7803,"[980.1, 492.8, 1020.6, 619.7]",,,,,0.7464,0.7201,0.0087,1.0,,82,5,126,"[(110, 0.7463879585266113), (205, 0.7376400232315063), (47, 0.7227280735969543), (107, 0.7038424611091614), (12, 0.7025150060653687)]"
402,6_new,103,303,margin_failed margin=0.008<0.03,0.7393,"[634.8, 499.8, 659.8, 560.6]",,,,,0.7349,0.65,0.0081,1.0,,82,5,144,"[(103, 0.7349153757095337), (12, 0.7267977595329285), (105, 0.7189780473709106), (124, 0.7154155969619751), (41, 0.7139787673950195)]"
402,6_new,7,304,margin_failed margin=0.008<0.03,0.7203,"[347.0, 496.8, 376.0, 556.2]",,,,,0.7932,0.65,0.0081,1.0,,82,5,118,"[(7, 0.7932285070419312), (33, 0.7850879430770874), (41, 0.7803559899330139), (68, 0.7770770788192749), (64, 0.7710096836090088)]"
402,6_new,103,305,margin_failed margin=0.011<0.03,0.7146,"[411.4, 498.8, 433.0, 554.2]",,,,,0.812,0.65,0.0106,1.0,,82,5,144,"[(103, 0.81202232837677), (130, 0.8014158010482788), (41, 0.797230064868927), (119, 0.7850834131240845), (47, 0.7850591540336609)]"
402,6_new,33,306,gate_failed sim=0.746<theta=0.750,0.7131,"[326.5, 501.2, 354.4, 554.5]",,,,,0.7456,0.75,0.0267,1.0,,82,5,23,"[(33, 0.7455779314041138), (41, 0.7188334465026855), (109, 0.6954377889633179), (103, 0.6952698826789856), (47, 0.694769024848938)]"
403,5,302,302,unconfirmed_update,0.8016,"[993.6, 495.5, 1035.5, 621.0]","[991.6, 494.9, 1031.8, 620.7]",0.5237,0.4763,,,,,,,,6,,
403,6_new,103,307,margin_failed margin=0.010<0.03,0.8598,"[426.9, 501.5, 448.5, 554.2]",,,,,0.8184,0.65,0.01,1.0,,82,6,145,"[(103, 0.8184131383895874), (130, 0.8084428906440735), (124, 0.7913723587989807), (12, 0.7911491990089417), (47, 0.7796759605407715)]"
403,6_new,105,308,margin_failed margin=0.026<0.03,0.8171,"[1088.8, 516.0, 1130.6, 640.2]",,,,,0.6936,0.65,0.026,1.0,,82,6,109,"[(105, 0.693579912185669), (41, 0.6676065921783447), (212, 0.6620149612426758), (7, 0.659522533416748), (14, 0.6548784971237183)]"
403,6_revive,18,18,revived,0.8101,"[1188.7, 533.9, 1238.6, 667.6]",,,,,0.8407,0.6723,0.0778,1.0,0.8407,82,6,75,"[(18, 0.8407189846038818), (19, 0.7628813982009888), (105, 0.746168851852417), (79, 0.7350724935531616), (16, 0.7224001884460449)]"
403,6_new,130,309,gate_failed sim=0.706<theta=0.750,0.7995,"[1142.8, 487.4, 1171.1, 593.3]",,,,,0.7064,0.75,0.005,1.0,,82,6,24,"[(130, 0.7063823342323303), (105, 0.701366662979126), (30, 0.6945809125900269), (18, 0.6894017457962036), (4, 0.6866776347160339)]"
403,6_new,103,310,margin_failed margin=0.014<0.03,0.7289,"[652.4, 503.2, 674.0, 559.9]",,,,,0.7473,0.65,0.0143,1.0,,82,6,145,"[(103, 0.7472795248031616), (41, 0.7329505681991577), (8, 0.7278776168823242), (64, 0.716604471206665), (16, 0.7081217765808105)]"
403,6_revive,33,33,revived,0.7074,"[360.8, 498.5, 392.5, 556.5]",,,,,0.8159,0.75,0.0417,1.0,0.8159,82,6,23,"[(33, 0.8158734440803528), (41, 0.7742137908935547), (106, 0.7720096111297607), (68, 0.7643386721611023), (64, 0.7598450183868408)]"
403,6_new,103,311,margin_failed margin=0.015<0.03,0.706,"[579.2, 502.2, 599.4, 554.9]",,,,,0.7885,0.65,0.0155,1.0,,82,6,145,"[(103, 0.7884527444839478), (119, 0.772978663444519), (8, 0.7605609893798828), (10, 0.746139407157898), (30, 0.736383318901062)]"
403,6_new,47,312,gate_failed sim=0.730<theta=0.750,0.6829,"[887.6, 489.4, 918.7, 596.0]",,,,,0.7302,0.75,0.0042,1.0,,82,6,17,"[(47, 0.7302091121673584), (168, 0.7260264158248901), (205, 0.7213163375854492), (41, 0.718403697013855), (184, 0.7146860957145691)]"
404,5,18,18,unconfirmed_update,0.8044,"[1208.2, 538.3, 1260.9, 674.0]","[1205.1, 537.4, 1255.7, 672.7]",0.6031,0.3969,,,,,,,,6,,
404,6_new,103,313,margin_failed margin=0.011<0.03,0.8253,"[665.6, 502.5, 688.5, 559.9]",,,,,0.7406,0.65,0.0106,1.0,,83,6,146,"[(103, 0.7405620217323303), (8, 0.7299284934997559), (64, 0.7115988731384277), (16, 0.7042471170425415), (105, 0.7027049660682678)]"
404,6_revive,103,103,revived,0.8102,"[442.5, 497.8, 468.1, 553.2]",,,,,0.8686,0.65,0.04,1.0,0.8686,83,6,146,"[(103, 0.8686460852622986), (130, 0.828606128692627), (41, 0.8072459101676941), (34, 0.8031195402145386), (124, 0.7992610931396484)]"
404,6_new,33,314,margin_failed margin=0.012<0.03,0.7648,"[375.3, 495.1, 409.7, 556.5]",,,,,0.7703,0.75,0.0124,1.0,,83,6,24,"[(33, 0.77032870054245), (41, 0.7578797340393066), (68, 0.7497003674507141), (109, 0.7473202347755432), (64, 0.7445787191390991)]"
404,6_new,130,315,gate_failed sim=0.739<theta=0.750,0.7595,"[1161.7, 491.1, 1190.0, 603.8]",,,,,0.7386,0.75,0.003,1.0,,83,6,24,"[(130, 0.7385910153388977), (68, 0.7356172800064087), (79, 0.7205390334129333), (12, 0.713280439376831), (92, 0.7052649259567261)]"
404,6_revive,284,284,revived,0.7447,"[1105.7, 515.7, 1150.2, 641.9]",,,,,0.786,0.75,0.089,1.0,0.786,83,6,5,"[(284, 0.7859625816345215), (105, 0.6969947814941406), (7, 0.6796367168426514), (41, 0.6760731935501099), (212, 0.6737656593322754)]"
404,6_new,205,316,margin_failed margin=0.008<0.03,0.7419,"[903.2, 488.7, 936.9, 602.1]",,,,,0.7614,0.75,0.0083,1.0,,83,6,40,"[(205, 0.7614114880561829), (168, 0.7530818581581116), (121, 0.7305378317832947), (47, 0.7206070423126221), (68, 0.7187908291816711)]"
405,3,259,259,re_activate_from_lost,0.5959,"[532.9, 501.9, 549.8, 557.2]","[531.2, 501.2, 551.6, 557.1]",0.3333,0.6667,0.6027,,,,,,83,6,2,
405,5,314,314,unconfirmed_update,0.6263,"[373.6, 501.5, 404.0, 556.2]","[373.8, 500.2, 405.2, 556.3]",0.2893,0.7107,,,,,,,,6,,
405,6_new,68,317,gate_failed sim=0.672<theta=0.708,0.8626,"[1179.2, 491.7, 1206.2, 604.5]",,,,,0.672,0.708,0.0095,1.0,,83,6,148,"[(68, 0.6720295548439026), (92, 0.6625403761863708), (7, 0.6621302366256714), (4, 0.6611753702163696), (79, 0.658910870552063)]"
405,6_revive,103,103,revived,0.8508,"[457.7, 500.2, 486.0, 554.2]",,,,,0.8294,0.65,0.0322,1.0,0.8294,83,6,148,"[(103, 0.8293741941452026), (130, 0.7971756458282471), (34, 0.7683014273643494), (124, 0.767924427986145), (12, 0.7642951011657715)]"
405,6_revive,284,284,revived,0.8013,"[1126.6, 521.4, 1172.5, 644.3]",,,,,0.786,0.75,0.1047,1.0,0.786,83,6,7,"[(284, 0.7860024571418762), (212, 0.6813468933105469), (105, 0.6658828258514404), (7, 0.6474959850311279), (41, 0.6466310024261475)]"
405,6_new,205,318,margin_failed margin=0.005<0.03,0.8002,"[918.0, 490.4, 953.1, 603.1]",,,,,0.7703,0.75,0.0052,1.0,,83,6,41,"[(205, 0.7703341245651245), (168, 0.765090823173523), (47, 0.7538707256317139), (110, 0.7522776126861572), (104, 0.747692346572876)]"
405,6_new,103,319,margin_failed margin=0.028<0.03,0.7924,"[609.2, 502.9, 630.8, 556.9]",,,,,0.7501,0.65,0.0276,1.0,,83,6,149,"[(103, 0.7500710487365723), (10, 0.722428560256958), (64, 0.7116984724998474), (65, 0.7101142406463623), (8, 0.7085860967636108)]"
405,6_new,103,320,margin_failed margin=0.029<0.03,0.7317,"[680.4, 503.6, 704.7, 562.3]",,,,,0.7813,0.65,0.0289,1.0,,83,6,149,"[(103, 0.7812978029251099), (8, 0.7523736953735352), (64, 0.7488198280334473), (105, 0.7370134592056274), (16, 0.7329803705215454)]"
405,6_new,33,321,margin_failed margin=0.023<0.03,0.684,"[391.8, 496.1, 424.9, 556.9]",,,,,0.7674,0.75,0.0227,1.0,,83,6,24,"[(33, 0.7674096822738647), (109, 0.7446616291999817), (68, 0.7394322156906128), (41, 0.7369376420974731), (103, 0.7280209064483643)]"
406,6_revive,284,284,revived,0.8692,"[1145.5, 521.1, 1188.7, 646.0]",,,,,0.8126,0.75,0.162,1.0,0.8126,83,5,9,"[(284, 0.8126153349876404), (212, 0.6505832076072693), (105, 0.6433960199356079), (7, 0.626021146774292), (41, 0.6178693771362305)]"
406,6_new,130,322,gate_failed sim=0.696<theta=0.750,0.8386,"[1196.8, 492.1, 1223.8, 605.5]",,,,,0.6963,0.75,0.0266,1.0,,83,5,24,"[(130, 0.696319580078125), (41, 0.6697003245353699), (12, 0.6542626023292542), (18, 0.6527366042137146), (105, 0.6484293937683105)]"
406,6_revive,103,103,revived,0.8382,"[472.8, 497.5, 501.2, 551.5]",,,,,0.8384,0.65,0.0345,1.0,0.8384,83,5,150,"[(103, 0.8384088277816772), (130, 0.803918719291687), (34, 0.8020907640457153), (37, 0.7999399304389954), (41, 0.7949141263961792)]"
406,6_new,103,323,margin_failed margin=0.005<0.03,0.782,"[696.6, 502.2, 718.2, 560.2]",,,,,0.777,0.65,0.0051,1.0,,83,5,151,"[(103, 0.7769654989242554), (8, 0.7718477249145508), (64, 0.762671709060669), (16, 0.7473291158676147), (92, 0.7312846779823303)]"
406,6_new,205,324,margin_failed margin=0.016<0.03,0.7554,"[934.2, 489.4, 969.3, 603.5]",,,,,0.7771,0.75,0.016,1.0,,83,5,42,"[(205, 0.7771157622337341), (168, 0.7611277103424072), (110, 0.752436637878418), (121, 0.7514766454696655), (104, 0.7495619058609009)]"
406,6_new,103,325,margin_failed margin=0.019<0.03,0.7172,"[624.0, 503.2, 645.0, 557.2]",,,,,0.7942,0.65,0.0194,1.0,,83,5,151,"[(103, 0.7942226529121399), (8, 0.7748106122016907), (10, 0.772200345993042), (119, 0.7703655958175659), (30, 0.7489794492721558)]"
406,6_new,68,326,margin_failed margin=0.000<0.03,0.7115,"[409.7, 493.1, 440.1, 553.2]",,,,,0.822,0.708,0.0003,1.0,,83,5,148,"[(68, 0.8219877481460571), (103, 0.821700394153595), (79, 0.7962771654129028), (37, 0.7957695722579956), (124, 0.7901135683059692)]"
407,6_revive,284,284,revived,0.9006,"[1165.1, 523.1, 1208.2, 649.4]",,,,,0.8532,0.75,0.1831,1.0,0.8532,83,6,11,"[(284, 0.8532025814056396), (105, 0.6701014041900635), (7, 0.6617437601089478), (212, 0.6560814380645752), (41, 0.6539411544799805)]"
407,6_revive,103,103,revived,0.8553,"[487.4, 501.9, 515.7, 550.5]",,,,,0.8351,0.65,0.0408,1.0,0.8351,83,6,152,"[(103, 0.8350660800933838), (130, 0.7942448258399963), (119, 0.7765681743621826), (34, 0.771183967590332), (12, 0.7665055394172668)]"
407,6_new,103,327,margin_failed margin=0.021<0.03,0.8437,"[710.8, 502.9, 732.4, 560.2]",,,,,0.7558,0.65,0.0211,1.0,,83,6,153,"[(103, 0.7558041214942932), (8, 0.7347334623336792), (64, 0.7173198461532593), (13, 0.7077199220657349), (109, 0.6962050795555115)]"
407,6_new,130,328,gate_failed sim=0.722<theta=0.750,0.8335,"[1213.7, 494.1, 1244.7, 609.5]",,,,,0.7224,0.75,0.0171,1.0,,83,6,24,"[(130, 0.722416877746582), (41, 0.7053325176239014), (12, 0.6960670351982117), (68, 0.6869425773620605), (79, 0.6766176223754883)]"
407,6_new,103,329,margin_failed margin=0.027<0.03,0.6915,"[638.2, 504.2, 659.8, 558.2]",,,,,0.7812,0.65,0.0268,1.0,,83,6,153,"[(103, 0.7812398672103882), (8, 0.754398763179779), (30, 0.7518328428268433), (12, 0.7479479312896729), (10, 0.7462195158004761)]"
408,6_revive,284,284,revived,0.8748,"[1184.0, 521.4, 1225.8, 650.4]",,,,,0.8564,0.75,0.1683,1.0,0.8564,84,6,13,"[(284, 0.8563594222068787), (105, 0.6880260109901428), (14, 0.680379331111908), (41, 0.6788641214370728), (212, 0.6781668663024902)]"
408,6_new,130,330,gate_failed sim=0.713<theta=0.750,0.8528,"[1229.9, 491.7, 1260.9, 606.5]",,,,,0.7132,0.75,0.0107,1.0,,84,6,24,"[(130, 0.713175356388092), (41, 0.7024672031402588), (105, 0.6885446310043335), (18, 0.679983377456665), (103, 0.6723941564559937)]"
408,6_revive,103,103,revived,0.8416,"[502.2, 496.8, 530.5, 550.8]",,,,,0.8523,0.65,0.0535,1.0,0.8523,84,6,154,"[(103, 0.8522538542747498), (130, 0.7987496256828308), (34, 0.7987475395202637), (10, 0.7913991212844849), (119, 0.7869622707366943)]"
408,6_new,8,331,margin_failed margin=0.007<0.03,0.7818,"[722.9, 501.2, 747.2, 560.6]",,,,,0.7887,0.7273,0.0068,1.0,,84,6,38,"[(8, 0.7886626720428467), (103, 0.7818747758865356), (64, 0.7704561352729797), (109, 0.7626628279685974), (119, 0.760467529296875)]"
408,6_new,121,332,margin_failed margin=0.022<0.03,0.7629,"[965.9, 488.4, 1002.4, 605.8]",,,,,0.8037,0.75,0.0216,1.0,,84,6,69,"[(121, 0.8036525249481201), (205, 0.7820894718170166), (47, 0.7801765203475952), (168, 0.7753868103027344), (41, 0.768410325050354)]"
408,6_new,103,333,margin_failed margin=0.026<0.03,0.7505,"[653.1, 501.5, 675.3, 556.9]",,,,,0.7984,0.65,0.0256,1.0,,84,6,155,"[(103, 0.7984447479248047), (232, 0.7728532552719116), (8, 0.7648847103118896), (119, 0.7538100481033325), (30, 0.7506147027015686)]"
408,6_revive,103,103,revived,0.6856,"[443.8, 493.1, 468.8, 555.2]",,,,,0.823,0.65,0.031,1.0,0.823,84,6,155,"[(103, 0.822986364364624), (37, 0.7919881343841553), (41, 0.7910138368606567), (68, 0.7839770913124084), (64, 0.7757324576377869)]"
409,6_new,130,334,gate_failed sim=0.691<theta=0.750,0.9029,"[1245.4, 494.1, 1279.1, 612.9]",,,,,0.6914,0.75,0.0028,1.0,,84,6,24,"[(130, 0.6914372444152832), (41, 0.6886622905731201), (105, 0.6740121841430664), (230, 0.6726326942443848), (68, 0.6715665459632874)]"
409,6_revive,284,284,revived,0.8527,"[1202.2, 523.1, 1246.7, 652.7]",,,,,0.8634,0.75,0.1826,1.0,0.8634,84,6,15,"[(284, 0.8633910417556763), (105, 0.6808242797851562), (212, 0.6735330820083618), (7, 0.6591997742652893), (14, 0.6590881943702698)]"
409,6_new,103,335,margin_failed margin=0.029<0.03,0.8437,"[739.1, 502.2, 760.7, 559.6]",,,,,0.741,0.65,0.0292,1.0,,84,6,157,"[(103, 0.7409974932670593), (130, 0.7118067741394043), (8, 0.7091397047042847), (18, 0.6919659972190857), (19, 0.6838878393173218)]"
409,6_revive,103,103,revived,0.8288,"[515.0, 496.5, 544.0, 549.1]",,,,,0.8403,0.65,0.0353,1.0,0.8403,84,6,157,"[(103, 0.8403100967407227), (130, 0.805015504360199), (120, 0.7980808019638062), (37, 0.791082501411438), (8, 0.7887404561042786)]"
409,6_new,41,336,margin_failed margin=0.003<0.03,0.7126,"[620.7, 500.5, 642.3, 555.2]",,,,,0.7941,0.7272,0.0032,1.0,,84,6,61,"[(41, 0.794145941734314), (47, 0.7909412384033203), (66, 0.7457770109176636), (110, 0.7424297332763672), (57, 0.7335070967674255)]"
409,6_new,47,337,margin_failed margin=0.020<0.03,0.6931,"[984.2, 489.4, 1017.9, 604.8]",,,,,0.8016,0.75,0.0204,1.0,,84,6,17,"[(47, 0.8016359210014343), (205, 0.7812303900718689), (41, 0.7753410339355469), (121, 0.7561836242675781), (110, 0.7539420127868652)]"
410,6_revive,284,284,revived,0.8611,"[1221.8, 524.8, 1265.0, 653.1]",,,,,0.8576,0.75,0.1781,1.0,0.8576,85,6,17,"[(284, 0.8575616478919983), (105, 0.6794540286064148), (212, 0.6753376722335815), (9, 0.6486519575119019), (7, 0.6428548097610474)]"
410,6_new,103,338,margin_failed margin=0.025<0.03,0.846,"[752.0, 503.9, 773.6, 560.6]",,,,,0.8088,0.65,0.0247,1.0,,85,6,159,"[(103, 0.8087644577026367), (8, 0.7840814590454102), (18, 0.7643833160400391), (64, 0.7565038204193115), (13, 0.7514532804489136)]"
410,6_new,230,339,gate_failed sim=0.699<theta=0.722,0.8306,"[1260.9, 493.8, 1296.0, 614.6]",,,,,0.6986,0.722,0.0243,1.0,,85,6,33,"[(230, 0.6985837817192078), (68, 0.6743251085281372), (105, 0.6568794846534729), (124, 0.6369654536247253), (130, 0.6349411010742188)]"
410,6_new,103,340,margin_failed margin=0.025<0.03,0.8224,"[529.5, 499.8, 558.6, 554.5]",,,,,0.8573,0.65,0.0248,1.0,,85,6,159,"[(103, 0.8572679758071899), (130, 0.8324456214904785), (37, 0.7950758337974548), (124, 0.7950433492660522), (41, 0.7950402498245239)]"
410,6_new,41,341,margin_failed margin=0.023<0.03,0.7209,"[634.5, 501.5, 656.8, 557.5]",,,,,0.836,0.7272,0.0234,1.0,,85,6,61,"[(41, 0.8359681963920593), (49, 0.8125811815261841), (47, 0.8067953586578369), (66, 0.7678225040435791), (109, 0.7626462578773499)]"
410,6_new,8,342,margin_failed margin=0.003<0.03,0.6912,"[680.7, 504.6, 702.0, 557.9]",,,,,0.7288,0.7273,0.0034,1.0,,85,6,38,"[(8, 0.7287907600402832), (232, 0.7253585457801819), (103, 0.7240850925445557), (119, 0.7101423740386963), (12, 0.7021992802619934)]"
411,6_revive,284,284,revived,0.8985,"[1240.0, 523.8, 1283.2, 654.1]",,,,,0.8543,0.75,0.1493,1.0,0.8543,85,7,19,"[(284, 0.8543499708175659), (212, 0.7050293684005737), (105, 0.6820502281188965), (49, 0.6433168649673462), (55, 0.6426523923873901)]"
411,6_new,68,343,margin_failed margin=0.022<0.03,0.8625,"[1277.8, 493.1, 1314.2, 613.2]",,,,,0.7337,0.708,0.0221,1.0,,85,7,148,"[(68, 0.7337307929992676), (105, 0.7116777300834656), (41, 0.7115181684494019), (230, 0.705228328704834), (92, 0.7031503915786743)]"
411,6_revive,103,103,revived,0.8239,"[764.8, 501.2, 787.7, 559.2]",,,,,0.8112,0.65,0.0413,1.0,0.8112,85,7,160,"[(103, 0.8111809492111206), (64, 0.7698339223861694), (10, 0.7594699859619141), (41, 0.7589999437332153), (130, 0.7589351534843445)]"
411,6_new,103,344,margin_failed margin=0.007<0.03,0.7932,"[545.7, 492.8, 572.1, 548.8]",,,,,0.8459,0.65,0.007,1.0,,85,7,161,"[(103, 0.8459444046020508), (130, 0.8389180898666382), (34, 0.8035202622413635), (37, 0.7971042394638062), (124, 0.7959694862365723)]"
411,6_new,205,345,margin_failed margin=0.025<0.03,0.7625,"[1015.9, 487.4, 1051.0, 606.8]",,,,,0.7896,0.75,0.0248,1.0,,85,7,47,"[(205, 0.7896065711975098), (47, 0.7647770643234253), (302, 0.7569254636764526), (121, 0.7509679794311523), (41, 0.7496328353881836)]"
411,6_new,33,346,margin_failed margin=0.005<0.03,0.7547,"[833.6, 488.4, 853.9, 547.1]",,,,,0.8091,0.75,0.0048,1.0,,85,7,24,"[(33, 0.8091493844985962), (41, 0.804320216178894), (57, 0.788306474685669), (47, 0.777085542678833), (37, 0.7568219900131226)]"
411,6_new,41,347,margin_failed margin=0.029<0.03,0.7455,"[649.7, 499.8, 669.9, 554.5]",,,,,0.8169,0.7272,0.0287,1.0,,85,7,61,"[(41, 0.8169013857841492), (47, 0.7881717681884766), (66, 0.7615739703178406), (109, 0.7482490539550781), (57, 0.7447807192802429)]"
411,6_new,8,348,margin_failed margin=0.018<0.03,0.7003,"[695.2, 501.5, 715.5, 554.2]",,,,,0.8242,0.7273,0.018,1.0,,85,7,38,"[(8, 0.8241993188858032), (119, 0.8062267303466797), (103, 0.7930888533592224), (109, 0.7823709845542908), (64, 0.7732012867927551)]"
412,3,259,259,re_activate_from_lost,0.6475,"[628.1, 500.9, 647.7, 555.5]","[627.7, 500.7, 647.6, 555.5]",0.3591,0.6409,0.585,,,,,,85,7,3,
412,5,343,343,unconfirmed_update,0.8742,"[1295.3, 493.4, 1330.4, 614.9]","[1291.1, 493.4, 1327.9, 614.6]",0.6451,0.3549,,,,,,,,7,,
412,5,345,345,unconfirmed_update,0.7849,"[1028.0, 487.7, 1064.5, 611.2]","[1025.7, 487.6, 1061.7, 610.3]",0.5414,0.4586,,,,,,,,7,,
412,5,346,346,unconfirmed_update,0.7256,"[837.7, 487.4, 857.9, 544.7]","[837.0, 487.6, 856.9, 545.2]",0.365,0.635,,,,,,,,7,,
412,6_revive,284,284,revived,0.8498,"[1258.2, 523.8, 1301.4, 654.8]",,,,,0.8573,0.75,0.1601,1.0,0.8573,85,7,21,"[(284, 0.8573436737060547), (212, 0.6972370147705078), (105, 0.6802104115486145), (55, 0.650295615196228), (30, 0.645136833190918)]"
412,6_new,103,349,margin_failed margin=0.020<0.03,0.8228,"[776.9, 502.2, 799.9, 560.2]",,,,,0.7916,0.65,0.0204,1.0,,85,7,162,"[(103, 0.7916249632835388), (232, 0.771204948425293), (10, 0.7615727186203003), (92, 0.7581988573074341), (64, 0.7449359893798828)]"
